Transaction_ID,Customer_ID,Purchase_Date,Age,Gender,Location,Online/Offline,Online_Store,Category,Item_Purchased,Brand,Color,Size,Quantity,Purchase_Amount_(₹),Discount_(%),Festival/Sale,Shipping_Charge_(₹),Delivery_Speed,Delivery_Time_(Days),Subscription_Status,Payment_Method,Review_Rating,Return_Status,Previous_Purchases,Frequency_of_Purchases
TXN503295,CUST101064,2023-01-12,49.0,Male,Jaipur,Offline,Myntra,Clothing,Shorts,Roadster,Brown,L,1.0,900.0,50.0,Missing,0.0,Standard,0.0,Yes,Debit Card,5.0,Not Returned,0.0,Monthly
TXN505609,CUST101827,2023-01-12,59.0,Female,Pune,Offline,Myntra,Clothing,Dress,Allen Solly,Blue,S,1.0,1076.0,68.0,Missing,0.0,Standard,0.0,No,Wallet,4.0,Not Returned,0.0,Weekly
TXN509957,CUST103184,2023-01-12,44.0,Female,Noida,Online,Ajio,Clothing,Kurta,Bewakoof,Brown,XL,1.0,611.0,33.0,Missing,0.0,Standard,6.0,Yes,UPI,4.0,Not Returned,0.0,Fortnightly
TXN502291,CUST100748,2023-01-12,31.0,Male,Jaipur,Offline,Myntra,Clothing,Trousers,Zara,Green,XL,2.0,6622.0,44.0,Missing,0.0,Standard,0.0,No,UPI,5.0,Not Returned,0.0,Weekly
TXN508205,CUST102652,2023-01-12,59.0,Male,Chennai,Online,Amazon,Clothing,Jeans,HRX,White,S,2.0,1007.0,32.0,Missing,199.0,Express,2.0,No,UPI,5.0,Not Returned,0.0,Quarterly
TXN504401,CUST101458,2023-01-13,29.0,Male,Kolkata,Online,Amazon,Accessories,Wallet,Levis,Navy,M,1.0,1740.0,42.0,Missing,0.0,Standard,8.0,No,Credit Card,5.0,Not Returned,0.0,Quarterly
TXN506677,CUST102201,2023-01-13,18.0,Male,Kochi,Online,Amazon,Accessories,Watch,H&M,Blue,M,3.0,2862.0,65.0,Missing,0.0,Standard,6.0,No,UPI,4.0,Not Returned,0.0,Weekly
TXN502440,CUST100786,2023-01-13,19.0,Female,Pune,Online,Myntra,Clothing,Shirt,Allen Solly,Grey,L,1.0,1078.0,20.0,Missing,149.0,Standard,5.0,No,Credit Card,3.0,Returned,0.0,Monthly
TXN508719,CUST102802,2023-01-13,59.0,Male,Kolkata,Offline,Myntra,Footwear,Slippers,H&M,Black,11,4.0,6261.0,34.0,Missing,0.0,Standard,0.0,No,Cash on Delivery,5.0,Not Returned,0.0,Monthly
TXN509653,CUST103076,2023-01-13,22.0,Male,Ahmedabad,Online,Flipkart,Footwear,Sneakers,HRX,Navy,8,1.0,558.0,67.0,Missing,0.0,Standard,8.0,Yes,UPI,3.0,Not Returned,0.0,Fortnightly
TXN501155,CUST100350,2023-01-13,40.0,Female,Ahmedabad,Online,Myntra,Clothing,Saree,Levis,White,L,1.0,554.0,66.0,Missing,199.0,Standard,8.0,No,Credit Card,3.0,Not Returned,0.0,Weekly
TXN504871,CUST101618,2023-01-13,23.0,Male,Nagpur,Online,Flipkart,Footwear,Running Shoes,Zara,Blue,6,1.0,4465.0,22.0,Missing,0.0,Standard,5.0,No,UPI,2.0,Not Returned,0.0,Fortnightly
TXN503838,CUST101262,2023-01-13,36.0,Male,Mumbai,Online,Meesho,Footwear,Formal Shoes,Campus,White,6,1.0,855.0,29.0,Missing,0.0,Standard,8.0,No,Cash on Delivery,5.0,Not Returned,0.0,Weekly
TXN508649,CUST102782,2023-01-13,49.0,Male,Mumbai,Online,Myntra,Footwear,Slippers,Bata,Grey,6,1.0,2241.0,39.0,Missing,0.0,Standard,8.0,Yes,UPI,2.0,Not Returned,1.0,Fortnightly
TXN507664,CUST102503,2023-01-13,22.0,Male,Kolkata,Online,Flipkart,Clothing,Jeans,US Polo,Navy,L,4.0,4636.0,38.0,Missing,99.0,Standard,4.0,No,UPI,5.0,Not Returned,0.0,Fortnightly
TXN504391,CUST101451,2023-01-13,19.0,Male,Bangalore,Online,Flipkart,Clothing,Saree,US Polo,Green,S,1.0,1077.0,41.0,Missing,0.0,Express,4.0,Yes,UPI,4.0,Not Returned,0.0,Fortnightly
TXN505095,CUST101676,2023-01-13,24.0,Male,Gurgaon,Online,Myntra,Accessories,Watch,Puma,Black,M,1.0,2364.0,27.0,Missing,79.0,Standard,5.0,No,UPI,4.0,Returned,0.0,Weekly
TXN504196,CUST101378,2023-01-14,39.0,Female,Chennai,Online,Myntra,Clothing,Kurta,H&M,Blue,M,1.0,1367.0,38.0,Missing,199.0,Standard,7.0,No,Credit Card,3.0,Not Returned,0.0,Quarterly
TXN502561,CUST100835,2023-01-14,50.0,Female,Jaipur,Offline,Myntra,Footwear,Formal Shoes,Campus,Yellow,10,1.0,703.0,22.0,Missing,0.0,Standard,0.0,Yes,Debit Card,5.0,Not Returned,0.0,Rarely
TXN504324,CUST101425,2023-01-14,52.0,Male,Mumbai,Online,Amazon,Clothing,Jeans,Puma,Navy,M,2.0,2160.0,50.0,Missing,199.0,Express,2.0,No,Credit Card,5.0,Not Returned,0.0,Fortnightly
TXN505214,CUST101715,2023-01-14,54.0,Male,Kolkata,Online,Flipkart,Footwear,Sneakers,US Polo,White,11,1.0,1822.0,52.0,Missing,0.0,Same Day,1.0,No,Credit Card,4.0,Not Returned,0.0,Monthly
TXN504267,CUST101399,2023-01-14,30.0,Male,Visakhapatnam,Online,Amazon,Clothing,Hoodie,HRX,Grey,M,3.0,1175.0,65.0,Missing,79.0,Standard,4.0,No,Cash on Delivery,3.0,Not Returned,2.0,Weekly
TXN501403,CUST100446,2023-01-14,31.0,Male,Kolkata,Online,Myntra,Footwear,Boots,HRX,Black,10,1.0,980.0,24.0,Missing,0.0,Standard,7.0,No,UPI,4.0,Not Returned,0.0,Fortnightly
TXN507998,CUST102593,2023-01-14,21.0,Female,Chandigarh,Offline,Myntra,Footwear,Boots,H&M,Green,8,2.0,4059.0,61.0,Missing,0.0,Standard,0.0,No,Cash on Delivery,4.0,Not Returned,1.0,Weekly
TXN508696,CUST102795,2023-01-14,56.0,Male,Kochi,Offline,Myntra,Accessories,Watch,Puma,Navy,M,1.0,1853.0,24.0,Missing,0.0,Standard,0.0,No,Debit Card,4.0,Not Returned,0.0,Monthly
TXN504405,CUST101460,2023-01-14,51.0,Female,Nagpur,Offline,Myntra,Clothing,Saree,H&M,Brown,XL,1.0,1050.0,57.0,Missing,0.0,Standard,0.0,No,Debit Card,4.0,Not Returned,0.0,Fortnightly
TXN504791,CUST101594,2023-01-14,47.0,Female,Pune,Online,Meesho,Footwear,Formal Shoes,Nike,Red,7,1.0,3720.0,23.0,Missing,99.0,Same Day,1.0,No,Credit Card,4.0,Not Returned,0.0,Fortnightly
TXN505395,CUST101761,2023-01-14,35.0,Male,Hyderabad,Online,Myntra,Clothing,Dress,Max,Navy,S,1.0,421.0,41.0,Missing,0.0,Standard,4.0,Yes,Credit Card,4.0,Not Returned,0.0,Fortnightly
TXN505123,CUST101684,2023-01-14,33.0,Male,Visakhapatnam,Online,Meesho,Accessories,Watch,Max,Brown,M,2.0,608.0,37.0,Missing,0.0,Standard,5.0,Yes,Cash on Delivery,5.0,Not Returned,1.0,Weekly
TXN509948,CUST103181,2023-01-15,26.0,Female,Kochi,Online,Myntra,Clothing,Saree,Allen Solly,Black,M,1.0,1140.0,35.0,Missing,0.0,Standard,6.0,Yes,UPI,4.0,Not Returned,0.0,Fortnightly
TXN506207,CUST102051,2023-01-15,30.0,Male,Chennai,Online,Amazon,Clothing,Jacket,Nike,Pink,XXL,1.0,1267.0,63.0,Missing,49.0,Express,3.0,Yes,EMI,3.0,Returned,0.0,Weekly
TXN507645,CUST102499,2023-01-15,57.0,Female,Ahmedabad,Online,Myntra,Clothing,Jacket,US Polo,Green,XL,1.0,1190.0,39.0,Missing,0.0,Standard,5.0,No,Credit Card,4.0,Returned,0.0,Fortnightly
TXN505762,CUST101868,2023-01-15,19.0,Male,Bangalore,Online,Myntra,Clothing,Shorts,Puma,Green,M,1.0,2890.0,45.0,Missing,0.0,Same Day,1.0,Yes,Wallet,4.0,Not Returned,0.0,Fortnightly
TXN505346,CUST101747,2023-01-15,33.0,Female,Pune,Online,Myntra,Footwear,Slippers,Roadster,White,6,1.0,1610.0,43.0,Missing,0.0,Standard,4.0,No,Debit Card,3.0,Not Returned,0.0,Monthly
TXN507678,CUST102504,2023-01-15,20.0,Female,Kolkata,Online,Amazon,Clothing,Jacket,Allen Solly,Brown,M,1.0,970.0,54.0,Missing,99.0,Standard,6.0,No,UPI,5.0,Not Returned,0.0,Weekly
TXN508459,CUST102728,2023-01-15,42.0,Female,Chennai,Online,Meesho,Clothing,Dress,HRX,Beige,XL,3.0,1277.0,57.0,Missing,79.0,Standard,8.0,No,Debit Card,3.0,Not Returned,0.0,Weekly
TXN505833,CUST101904,2023-01-15,31.0,Female,Kolkata,Online,Flipkart,Footwear,Boots,Zara,Grey,7,1.0,4061.0,32.0,Missing,0.0,Same Day,1.0,No,UPI,3.0,Not Returned,0.0,Fortnightly
TXN502981,CUST100960,2023-01-15,24.0,Female,Delhi,Online,Myntra,Clothing,Kurta,Max,Yellow,M,1.0,461.0,51.0,Missing,0.0,Express,2.0,Yes,Credit Card,4.0,Not Returned,0.0,Fortnightly
TXN508819,CUST102826,2023-01-15,33.0,Male,Bhubaneswar,Online,Amazon,Footwear,Boots,Max,Beige,7,2.0,1617.0,67.0,Missing,0.0,Standard,7.0,No,UPI,4.0,Not Returned,0.0,Fortnightly
TXN502512,CUST100807,2023-01-16,22.0,Male,Pune,Offline,Myntra,Accessories,Belt,Levis,Beige,M,2.0,5005.0,27.0,Missing,0.0,Standard,0.0,No,Credit Card,5.0,Not Returned,0.0,Rarely
TXN507829,CUST102542,2023-01-16,58.0,Male,Nagpur,Offline,Myntra,Clothing,T-shirt,Allen Solly,Beige,L,1.0,910.0,46.0,Missing,0.0,Standard,0.0,Yes,UPI,3.0,Not Returned,0.0,Monthly
TXN505780,CUST101881,2023-01-16,29.0,Female,Kochi,Online,Amazon,Footwear,Formal Shoes,Zara,Black,8,1.0,4970.0,21.0,Missing,149.0,Standard,8.0,Yes,Debit Card,5.0,Not Returned,0.0,Monthly
TXN505167,CUST101693,2023-01-16,34.0,Male,Mumbai,Online,Flipkart,Accessories,Wallet,Allen Solly,Green,M,3.0,3058.0,25.0,Missing,0.0,Standard,8.0,Yes,UPI,4.0,Not Returned,0.0,Weekly
TXN500861,CUST100238,2023-01-16,30.0,Female,Nagpur,Online,Flipkart,Accessories,Bag,Puma,Red,Free Size,1.0,2864.0,38.0,Missing,0.0,Standard,5.0,No,Debit Card,4.0,Not Returned,0.0,Weekly
TXN508833,CUST102828,2023-01-16,44.0,Male,Delhi,Offline,Myntra,Footwear,Running Shoes,Campus,Yellow,6,1.0,680.0,46.0,Missing,0.0,Standard,0.0,No,UPI,5.0,Returned,0.0,Fortnightly
TXN505005,CUST101648,2023-01-16,59.0,Female,Jaipur,Offline,Myntra,Accessories,Socks,Max,Navy,Free Size,3.0,893.0,37.0,Missing,0.0,Standard,0.0,Yes,UPI,4.0,Not Returned,0.0,Fortnightly
TXN509169,CUST102933,2023-01-16,36.0,Male,Bangalore,Online,Myntra,Accessories,Belt,Allen Solly,Grey,M,1.0,1035.0,36.0,Missing,0.0,Standard,7.0,No,Debit Card,3.0,Returned,0.0,Fortnightly
TXN508986,CUST102870,2023-01-16,29.0,Female,Visakhapatnam,Offline,Myntra,Footwear,Boots,HRX,Green,10,1.0,3087.0,24.0,Missing,0.0,Standard,0.0,No,Debit Card,5.0,Returned,0.0,Quarterly
TXN503274,CUST101050,2023-01-16,39.0,Female,Visakhapatnam,Online,Ajio,Clothing,Kurta,Levis,Black,L,1.0,2397.0,24.0,Missing,0.0,Express,4.0,Yes,UPI,4.0,Not Returned,0.0,Monthly
TXN507355,CUST102402,2023-01-16,49.0,Female,Delhi,Online,Shein,Clothing,T-shirt,Roadster,White,L,1.0,960.0,64.0,Missing,0.0,Standard,5.0,No,UPI,4.0,Not Returned,0.0,Fortnightly
TXN506824,CUST102234,2023-01-16,42.0,Male,Mumbai,Online,Flipkart,Footwear,Boots,Campus,Beige,11,2.0,1201.0,27.0,Missing,149.0,Standard,8.0,No,UPI,3.0,Not Returned,0.0,Weekly
TXN503361,CUST101087,2023-01-16,59.0,Female,Mumbai,Online,Amazon,Footwear,Running Shoes,Campus,Red,11,1.0,716.0,59.0,Missing,199.0,Standard,7.0,No,UPI,2.0,Returned,0.0,Weekly
TXN508876,CUST102837,2023-01-16,55.0,Male,Bhubaneswar,Online,Flipkart,Footwear,Sandals,Roadster,Red,7,1.0,2288.0,69.0,Missing,0.0,Standard,6.0,No,UPI,4.0,Not Returned,0.0,Fortnightly
TXN508066,CUST102611,2023-01-16,56.0,Male,Chandigarh,Online,Flipkart,Clothing,Shirt,HRX,Green,L,1.0,428.0,60.0,Missing,0.0,Standard,7.0,Yes,Cash on Delivery,3.0,Not Returned,0.0,Weekly
TXN500251,CUST100058,2023-01-17,49.0,Male,Delhi,Online,Myntra,Clothing,Shorts,Max,Beige,XL,1.0,537.0,58.0,Missing,0.0,Standard,7.0,No,UPI,2.0,Not Returned,0.0,Monthly
TXN503173,CUST101018,2023-01-17,19.0,Female,Hyderabad,Online,Flipkart,Footwear,Slippers,Roadster,Yellow,10,1.0,1841.0,32.0,Missing,99.0,Express,2.0,No,Wallet,4.0,Not Returned,0.0,Weekly
TXN506472,CUST102135,2023-01-17,46.0,Female,Lucknow,Online,Amazon,Clothing,Dress,Bewakoof,Black,XS,1.0,361.0,25.0,Missing,0.0,Express,3.0,Yes,Credit Card,5.0,Not Returned,0.0,Weekly
TXN507759,CUST102520,2023-01-17,36.0,Female,Delhi,Online,Ajio,Clothing,Dress,Bewakoof,Navy,M,1.0,366.0,68.0,Missing,99.0,Express,2.0,No,UPI,2.0,Returned,0.0,Weekly
TXN501134,CUST100346,2023-01-17,59.0,Male,Kochi,Online,Amazon,Accessories,Backpack,Allen Solly,Red,Free Size,4.0,3636.0,28.0,Missing,149.0,Same Day,1.0,No,UPI,4.0,Not Returned,0.0,Fortnightly
TXN504329,CUST101427,2023-01-17,55.0,Female,Hyderabad,Offline,Myntra,Footwear,Boots,Puma,Blue,7,1.0,4306.0,57.0,Missing,0.0,Standard,0.0,No,UPI,4.0,Not Returned,0.0,Monthly
TXN502133,CUST100698,2023-01-17,20.0,Male,Delhi,Online,Myntra,Accessories,Socks,Levis,Beige,Free Size,3.0,5148.0,46.0,Missing,0.0,Standard,7.0,Yes,UPI,4.0,Not Returned,0.0,Fortnightly
TXN501271,CUST100388,2023-01-17,55.0,Female,Kochi,Online,Flipkart,Clothing,Hoodie,Nike,Grey,M,3.0,6653.0,20.0,Missing,0.0,Standard,8.0,No,Credit Card,3.0,Not Returned,0.0,Monthly
TXN503865,CUST101269,2023-01-17,20.0,Male,Mumbai,Online,Amazon,Clothing,Shirt,Puma,Red,L,1.0,2396.0,59.0,Missing,149.0,Standard,5.0,No,UPI,5.0,Not Returned,0.0,Quarterly
TXN509263,CUST102957,2023-01-17,38.0,Female,Delhi,Offline,Myntra,Footwear,Sandals,Max,Pink,9,1.0,926.0,49.0,Missing,0.0,Standard,0.0,No,Cash on Delivery,3.0,Not Returned,0.0,Monthly
TXN509551,CUST103044,2023-01-17,25.0,Male,Mumbai,Online,Shein,Clothing,Hoodie,Zara,Beige,M,1.0,418.0,44.0,Missing,0.0,Standard,6.0,No,Wallet,2.0,Returned,0.0,Weekly
TXN505763,CUST101868,2023-01-17,19.0,Male,Bangalore,Online,Meesho,Clothing,Trousers,Allen Solly,Pink,L,1.0,931.0,29.0,Missing,0.0,Express,3.0,Yes,UPI,4.0,Not Returned,1.0,Fortnightly
TXN504007,CUST101326,2023-01-17,46.0,Female,Bangalore,Online,Ajio,Clothing,Shorts,H&M,Brown,M,1.0,1202.0,62.0,Missing,79.0,Standard,4.0,No,UPI,4.0,Not Returned,0.0,Monthly
TXN507915,CUST102565,2023-01-17,36.0,Male,Mumbai,Offline,Myntra,Clothing,T-shirt,Levis,Black,XL,1.0,2752.0,20.0,Missing,0.0,Standard,0.0,No,UPI,3.0,Not Returned,0.0,Weekly
TXN505168,CUST101693,2023-01-18,34.0,Male,Mumbai,Online,Myntra,Clothing,Jacket,Puma,Brown,M,1.0,1880.0,67.0,Missing,0.0,Standard,6.0,Yes,EMI,4.0,Not Returned,1.0,Weekly
TXN508389,CUST102704,2023-01-18,20.0,Male,Kolkata,Online,Flipkart,Clothing,Jeans,Max,Beige,M,4.0,1326.0,63.0,Missing,0.0,Standard,7.0,Yes,Credit Card,3.0,Not Returned,0.0,Monthly
TXN500208,CUST100051,2023-01-18,26.0,Male,Chandigarh,Online,Myntra,Clothing,Trousers,Bewakoof,Grey,M,1.0,493.0,68.0,Missing,99.0,Standard,4.0,No,UPI,5.0,Not Returned,0.0,Weekly
TXN509983,CUST103193,2023-01-18,26.0,Female,Nagpur,Online,Meesho,Clothing,Jacket,H&M,Brown,XS,1.0,1218.0,22.0,Missing,0.0,Standard,5.0,No,UPI,4.0,Returned,0.0,Weekly
TXN507553,CUST102470,2023-01-18,55.0,Male,Nagpur,Online,Myntra,Clothing,Jacket,Max,Grey,M,1.0,461.0,29.0,Missing,0.0,Standard,7.0,Yes,UPI,3.0,Returned,1.0,Fortnightly
TXN505110,CUST101682,2023-01-18,19.0,Male,Nagpur,Online,Flipkart,Footwear,Running Shoes,Bata,Brown,9,3.0,6250.0,56.0,Missing,0.0,Express,2.0,No,Credit Card,3.0,Not Returned,0.0,Weekly
TXN508847,CUST102832,2023-01-18,30.0,Female,Kochi,Online,Flipkart,Accessories,Belt,H&M,Grey,M,1.0,817.0,42.0,Missing,49.0,Standard,5.0,Yes,EMI,4.0,Not Returned,0.0,Weekly
TXN501971,CUST100643,2023-01-18,38.0,Male,Chandigarh,Online,Meesho,Footwear,Boots,Puma,Black,11,1.0,4576.0,52.0,Missing,0.0,Standard,4.0,Yes,UPI,3.0,Not Returned,0.0,Weekly
TXN508054,CUST102607,2023-01-18,28.0,Male,Pune,Offline,Myntra,Footwear,Slippers,HRX,Brown,7,1.0,764.0,48.0,Missing,0.0,Standard,0.0,No,Cash on Delivery,3.0,Not Returned,0.0,Quarterly
TXN501010,CUST100300,2023-01-18,33.0,Female,Pune,Online,Amazon,Footwear,Sneakers,Bata,Blue,9,1.0,1840.0,42.0,Missing,0.0,Standard,4.0,No,Debit Card,2.0,Returned,0.0,Monthly
TXN503812,CUST101250,2023-01-18,28.0,Male,Chennai,Online,Myntra,Clothing,Shorts,Bewakoof,Beige,XS,1.0,817.0,24.0,Missing,0.0,Express,2.0,Yes,UPI,4.0,Not Returned,1.0,Weekly
TXN504662,CUST101556,2023-01-18,55.0,Male,Hyderabad,Online,Flipkart,Clothing,T-shirt,Levis,White,M,3.0,3881.0,36.0,Missing,0.0,Express,2.0,No,Net Banking,4.0,Returned,0.0,Quarterly
TXN509216,CUST102943,2023-01-18,25.0,Male,Kochi,Online,Amazon,Clothing,Shirt,Max,Beige,S,3.0,1794.0,26.0,Missing,0.0,Standard,8.0,No,UPI,3.0,Not Returned,0.0,Rarely
TXN508559,CUST102754,2023-01-18,59.0,Female,Jaipur,Online,Myntra,Footwear,Boots,HRX,Grey,11,2.0,1359.0,59.0,Missing,199.0,Express,3.0,No,Cash on Delivery,3.0,Not Returned,0.0,Weekly
TXN504986,CUST101647,2023-01-18,45.0,Female,Kolkata,Online,Flipkart,Clothing,Shirt,Puma,Navy,S,1.0,2948.0,47.0,Missing,79.0,Standard,7.0,No,UPI,5.0,Not Returned,1.0,Weekly
TXN503139,CUST101007,2023-01-19,39.0,Male,Surat,Online,Amazon,Footwear,Running Shoes,Bata,Navy,9,2.0,3311.0,25.0,Missing,0.0,Standard,8.0,No,Net Banking,5.0,Not Returned,0.0,Monthly
TXN501232,CUST100378,2023-01-19,33.0,Female,Kolkata,Online,Ajio,Clothing,Jacket,Roadster,Black,S,1.0,1040.0,51.0,Missing,199.0,Standard,6.0,No,UPI,5.0,Not Returned,0.0,Monthly
TXN504592,CUST101527,2023-01-19,23.0,Male,Pune,Offline,Myntra,Footwear,Running Shoes,Zara,Brown,8,1.0,4094.0,34.0,Missing,0.0,Standard,0.0,Yes,UPI,3.0,Not Returned,0.0,Rarely
TXN502977,CUST100958,2023-01-19,58.0,Male,Bangalore,Online,Amazon,Accessories,Watch,US Polo,Blue,M,1.0,173.0,33.0,Missing,0.0,Express,4.0,Yes,UPI,5.0,Not Returned,0.0,Fortnightly
TXN501701,CUST100555,2023-01-19,39.0,Female,Patna,Offline,Myntra,Accessories,Backpack,Bata,White,Free Size,1.0,940.0,21.0,Missing,0.0,Standard,0.0,Yes,Cash on Delivery,3.0,Not Returned,0.0,Fortnightly
TXN503150,CUST101010,2023-01-19,29.0,Female,Kolkata,Online,Shein,Accessories,Cap,Bewakoof,Green,Free Size,1.0,285.0,69.0,Missing,99.0,Standard,4.0,No,Cash on Delivery,3.0,Not Returned,0.0,Quarterly
TXN505715,CUST101859,2023-01-19,48.0,Female,Chennai,Online,Flipkart,Footwear,Formal Shoes,HRX,Black,6,1.0,3326.0,39.0,Missing,149.0,Standard,6.0,No,Debit Card,4.0,Not Returned,0.0,Weekly
TXN506205,CUST102050,2023-01-19,25.0,Male,Visakhapatnam,Online,Amazon,Footwear,Formal Shoes,Roadster,Brown,7,1.0,1539.0,22.0,Missing,0.0,Standard,8.0,Yes,Cash on Delivery,4.0,Not Returned,0.0,Monthly
TXN504506,CUST101502,2023-01-19,27.0,Female,Kolkata,Online,Ajio,Clothing,Dress,Puma,Red,L,1.0,2153.0,66.0,Missing,0.0,Standard,7.0,No,Credit Card,3.0,Not Returned,0.0,Weekly
TXN504144,CUST101363,2023-01-19,26.0,Female,Pune,Online,Flipkart,Clothing,Trousers,Puma,Grey,L,3.0,7778.0,45.0,Missing,79.0,Same Day,1.0,No,UPI,5.0,Not Returned,0.0,Weekly
TXN506804,CUST102227,2023-01-19,57.0,Male,Bangalore,Online,Flipkart,Footwear,Sandals,Zara,White,7,1.0,6270.0,61.0,Missing,0.0,Standard,7.0,Yes,Credit Card,4.0,Not Returned,0.0,Monthly
TXN502397,CUST100772,2023-01-20,18.0,Male,Kolkata,Online,Shein,Footwear,Sandals,H&M,Yellow,8,1.0,1628.0,13.0,Republic Day Sale,0.0,Express,4.0,No,UPI,4.0,Not Returned,1.0,Weekly
TXN509799,CUST103130,2023-01-20,33.0,Male,Hyderabad,Online,Myntra,Clothing,Hoodie,Bewakoof,Beige,XS,2.0,413.0,0.0,Republic Day Sale,149.0,Standard,7.0,Yes,Cash on Delivery,2.0,Not Returned,0.0,Weekly
TXN503756,CUST101227,2023-01-20,59.0,Male,Mumbai,Online,Shein,Clothing,Jacket,Roadster,Blue,S,1.0,461.0,12.0,Republic Day Sale,79.0,Standard,6.0,No,Debit Card,4.0,Not Returned,0.0,Monthly
TXN508087,CUST102614,2023-01-20,22.0,Female,Ahmedabad,Offline,Myntra,Footwear,Slippers,Puma,Pink,11,1.0,1698.0,3.0,Republic Day Sale,0.0,Standard,0.0,No,Net Banking,3.0,Returned,0.0,Weekly
TXN508144,CUST102628,2023-01-20,43.0,Female,Pune,Offline,Myntra,Clothing,Dress,Roadster,Beige,L,1.0,1152.0,1.0,Republic Day Sale,0.0,Standard,0.0,No,UPI,4.0,Not Returned,0.0,Monthly
TXN500906,CUST100255,2023-01-20,24.0,Female,Hyderabad,Online,Myntra,Clothing,Kurta,Max,White,S,1.0,419.0,13.0,Republic Day Sale,99.0,Standard,5.0,Yes,UPI,4.0,Not Returned,0.0,Quarterly
TXN506921,CUST102273,2023-01-20,37.0,Male,Kolkata,Online,Amazon,Clothing,Hoodie,Puma,Green,L,4.0,5778.0,3.0,Republic Day Sale,49.0,Standard,4.0,No,Credit Card,5.0,Not Returned,0.0,Monthly
TXN507072,CUST102324,2023-01-20,49.0,Male,Hyderabad,Online,Flipkart,Footwear,Formal Shoes,HRX,Pink,11,1.0,336.0,12.0,Republic Day Sale,199.0,Standard,8.0,Yes,Credit Card,4.0,Not Returned,0.0,Monthly
TXN509536,CUST103038,2023-01-20,29.0,Male,Chandigarh,Online,Meesho,Accessories,Watch,Levis,Yellow,M,1.0,1664.0,7.0,Republic Day Sale,199.0,Standard,6.0,No,UPI,4.0,Not Returned,0.0,Monthly
TXN509765,CUST103119,2023-01-20,54.0,Male,Chennai,Online,Flipkart,Accessories,Watch,H&M,Red,M,3.0,1935.0,10.0,Republic Day Sale,79.0,Standard,4.0,No,UPI,4.0,Not Returned,0.0,Fortnightly
TXN500702,CUST100184,2023-01-20,38.0,Male,Hyderabad,Online,Myntra,Clothing,Jacket,Allen Solly,Beige,M,4.0,2332.0,10.0,Republic Day Sale,0.0,Standard,6.0,No,UPI,5.0,Not Returned,0.0,Monthly
TXN505643,CUST101833,2023-01-20,21.0,Male,Pune,Online,Amazon,Clothing,Shorts,HRX,Pink,XL,1.0,166.0,4.0,Republic Day Sale,0.0,Express,3.0,No,UPI,4.0,Not Returned,0.0,Weekly
TXN506705,CUST102207,2023-01-20,53.0,Female,Delhi,Online,Amazon,Footwear,Running Shoes,Puma,White,7,1.0,2626.0,3.0,Republic Day Sale,0.0,Standard,8.0,Yes,Credit Card,3.0,Not Returned,0.0,Weekly
TXN503528,CUST101135,2023-01-20,20.0,Male,Pune,Online,Myntra,Clothing,Hoodie,Nike,Black,M,1.0,340.0,9.0,Republic Day Sale,79.0,Express,2.0,No,Cash on Delivery,4.0,Not Returned,0.0,Weekly
TXN505632,CUST101831,2023-01-20,58.0,Female,Delhi,Online,Amazon,Clothing,Trousers,Nike,Black,S,1.0,900.0,1.0,Republic Day Sale,0.0,Standard,7.0,Yes,Debit Card,3.0,Not Returned,0.0,Monthly
TXN508121,CUST102619,2023-01-20,57.0,Female,Mumbai,Offline,Myntra,Clothing,Trousers,Max,Navy,XXL,3.0,1373.0,3.0,Republic Day Sale,0.0,Standard,0.0,No,UPI,3.0,Not Returned,0.0,Monthly
TXN506977,CUST102287,2023-01-20,52.0,Female,Hyderabad,Online,Flipkart,Accessories,Backpack,US Polo,Grey,Free Size,1.0,631.0,12.0,Republic Day Sale,49.0,Standard,6.0,No,Net Banking,4.0,Not Returned,0.0,Fortnightly
TXN504552,CUST101515,2023-01-20,57.0,Female,Kolkata,Online,Meesho,Footwear,Sneakers,Max,Pink,9,1.0,399.0,4.0,Republic Day Sale,99.0,Same Day,1.0,No,UPI,5.0,Not Returned,0.0,Quarterly
TXN509834,CUST103143,2023-01-20,41.0,Male,Kolkata,Online,Ajio,Footwear,Formal Shoes,HRX,Navy,9,2.0,4538.0,8.0,Republic Day Sale,99.0,Standard,7.0,Yes,UPI,3.0,Returned,0.0,Fortnightly
TXN509111,CUST102911,2023-01-20,21.0,Male,Gurgaon,Online,Myntra,Clothing,Hoodie,Roadster,Brown,L,4.0,3055.0,4.0,Republic Day Sale,199.0,Standard,5.0,No,UPI,5.0,Not Returned,0.0,Fortnightly
TXN507490,CUST102447,2023-01-20,45.0,Male,Bangalore,Online,Ajio,Clothing,T-shirt,Puma,Black,XS,1.0,1779.0,14.0,Republic Day Sale,0.0,Express,2.0,Yes,Credit Card,4.0,Not Returned,0.0,Weekly
TXN501913,CUST100621,2023-01-20,38.0,Male,Kolkata,Online,Myntra,Clothing,Kurta,Bewakoof,Red,M,2.0,614.0,5.0,Republic Day Sale,199.0,Express,4.0,No,Net Banking,4.0,Not Returned,0.0,Fortnightly
TXN506669,CUST102198,2023-01-20,41.0,Male,Nagpur,Online,Flipkart,Clothing,Jeans,Bewakoof,Beige,L,1.0,401.0,15.0,Republic Day Sale,99.0,Standard,5.0,No,UPI,5.0,Not Returned,0.0,Monthly
