ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status,dtir1,loan_amount_log
68786,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,476500,3.625,0.0995,1184.35,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,6900.0,EXP,823,EXP,35-44,not_inst,93.7992126,North,direct,0,44.0,13.074225100710079
146504,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,376500,4.25,-0.0832,2105.78,360.0,neg_amm,not_int,not_lpsm,398000.0,sb,pr,home,1U,4860.0,CRIF,801,CIB,25-34,not_inst,94.59798995,south,direct,0,41.0,12.838675982261055
61754,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,256500,3.99,0.3349,6300.0,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,5160.0,EXP,638,EXP,35-44,to_inst,58.56164384,North,direct,0,40.0,12.45488784222084
64247,2019,cf,Female,nopre,type2,p4,l1,nopc,b/c,196500,3.99,1.1476,0.0,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,,EXP,772,CIB,45-54,to_inst,73.32089552,North,direct,0,,12.188422799337028
166210,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,486500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,10980.0,EQUI,859,EXP,55-64,to_inst,,south,direct,1,,13.094994236104542
73117,2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,196500,5.375,1.3171,6537.38,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,4560.0,EXP,695,CIB,65-74,to_inst,73.32089552,North,direct,0,38.0,12.188422799337028
58969,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,486500,3.375,0.3625,2460.88,180.0,not_neg,not_int,not_lpsm,688000.0,sb,pr,home,1U,10980.0,EXP,833,CIB,45-54,to_inst,70.7122093,North,direct,0,46.0,13.094994236104542
89759,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,96500,,,,300.0,neg_amm,not_int,not_lpsm,108000.0,sb,pr,home,1U,2100.0,EXP,620,CIB,<25,to_inst,89.35185185,south,direct,1,51.0,11.477308649967686
138842,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,116500,5.375,1.2589,3530.0,360.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,1740.0,EXP,571,CIB,>74,to_inst,73.73417722,North,direct,0,38.0,11.665655135642039
83445,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,606500,3.875,0.1698,6060.0,360.0,not_neg,not_int,not_lpsm,688000.0,sb,pr,home,1U,11460.0,CRIF,777,EXP,25-34,not_inst,88.15406977,North,direct,0,36.0,13.3154616561695
42392,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,366500,4.18,-0.028,0.0,300.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,6360.0,CRIF,848,EXP,35-44,not_inst,83.67579909,central,direct,0,34.0,12.811756528818082
154914,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,106500,3.625,0.332,3334.5,180.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,4740.0,CRIF,704,EXP,>74,to_inst,42.94354839,south,direct,0,39.0,11.575909653758895
139774,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,176500,,,,180.0,not_neg,not_int,not_lpsm,188000.0,sb,ir,home,1U,2880.0,EXP,705,CIB,55-64,to_inst,93.88297872,south,direct,1,43.0,12.081081821061819
82657,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,256500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,5940.0,EQUI,608,EXP,55-64,to_inst,,North,direct,1,,12.45488784222084
113201,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,306500,,,,360.0,not_neg,not_int,not_lpsm,1298000.0,sb,pr,home,1U,7200.0,CRIF,644,CIB,45-54,not_inst,23.61325116,North,direct,1,32.0,12.632976296995821
167859,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,606500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,7200.0,EQUI,710,EXP,25-34,not_inst,,south,direct,1,,13.3154616561695
53318,2019,cf,Female,nopre,type1,p2,l1,nopc,nob/c,206500,4.625,0.5873,1563.0,360.0,not_neg,not_int,not_lpsm,488000.0,sb,ir,home,1U,6180.0,CRIF,699,CIB,>74,not_inst,42.31557377,south,direct,0,44.0,12.238060533986511
168544,2019,ncf,Joint,nopre,type1,p2,l1,nopc,nob/c,756500,3.99,0.4,9595.0,360.0,not_neg,not_int,not_lpsm,2608000.0,sb,pr,home,1U,14880.0,EXP,613,EXP,45-54,not_inst,29.00690184,North,direct,0,41.0,13.536459134086739
169065,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,496500,4.125,-0.2106,0.0,360.0,not_neg,not_int,not_lpsm,948000.0,sb,pr,home,1U,8640.0,CRIF,828,CIB,55-64,not_inst,52.37341772,North,direct,0,20.0,13.115340776564027
69300,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,346500,3.625,0.1815,988.53,360.0,not_neg,int_only,not_lpsm,378000.0,sb,pr,home,1U,4260.0,CIB,838,CIB,45-54,not_inst,91.66666667,North,direct,0,49.0,12.755640983610817
70126,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,386500,3.99,0.2839,7680.0,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,6780.0,CRIF,837,EXP,35-44,not_inst,79.20081967,North,direct,0,33.0,12.864889734328388
70895,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,626500,,,,360.0,neg_amm,not_int,not_lpsm,1128000.0,sb,ir,home,1U,2340.0,EXP,587,CIB,45-54,not_inst,55.54078014,North,direct,1,52.0,13.34790564948618
127342,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,406500,3.375,-0.2653,0.0,324.0,neg_amm,not_int,not_lpsm,638000.0,sb,pr,home,1U,7500.0,EXP,897,CIB,35-44,not_inst,63.71473354,south,direct,0,28.0,12.915341667991576
78576,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,326500,3.375,0.4511,,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,5880.0,CRIF,604,CIB,55-64,not_inst,78.11004785,North,direct,0,56.0,12.696188290481068
126376,2019,ncf,Male,nopre,type1,p4,l1,nopc,nob/c,856500,,,,180.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,17940.0,EQUI,798,EXP,45-54,to_inst,,North,direct,1,,13.660610764287954
146411,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,486500,4.625,0.5269,0.0,360.0,not_neg,not_int,not_lpsm,618000.0,sb,pr,home,1U,8400.0,CRIF,562,CIB,35-44,not_inst,78.72168285,North,direct,0,41.0,13.094994236104542
82391,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,196500,,,,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,3120.0,CIB,833,CIB,45-54,to_inst,94.47115385,central,direct,1,55.0,12.188422799337028
83000,2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,166500,3.75,0.6379,,180.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,,CIB,516,CIB,55-64,to_inst,88.56382979,North,direct,0,,12.022756594390605
82468,2019,cf,Joint,pre,type3,p4,l1,nopc,nob/c,136500,4.125,0.3716,0.0,360.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,,CRIF,692,EXP,>74,to_inst,86.39240506,North,direct,0,,11.824087219587643
111137,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,326500,5.75,1.2954,6070.0,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,6000.0,CIB,700,CIB,35-44,to_inst,78.11004785,North,direct,0,49.0,12.696188290481068
171799,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,206500,4.375,0.5249,0.0,180.0,not_neg,int_only,not_lpsm,1558000.0,sb,pr,home,1U,16500.0,CIB,705,EXP,55-64,to_inst,13.25417202,south,direct,0,6.0,12.238060533986511
114495,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,256500,3.625,-0.086,1606.2,360.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,7500.0,CRIF,549,EXP,35-44,not_inst,73.70689655,North,direct,0,33.0,12.45488784222084
42078,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,326500,4.375,0.8731,3481.25,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,7440.0,EXP,761,CIB,45-54,to_inst,80.0245098,North,direct,0,44.0,12.696188290481068
77851,2019,cf,Male,nopre,type1,p2,l1,opc,nob/c,156500,5.99,1.622,,360.0,not_neg,int_only,not_lpsm,208000.0,sb,pr,home,1U,3720.0,CIB,612,CIB,65-74,to_inst,75.24038462,North,direct,0,35.0,11.960817678718287
74632,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,316500,4.75,0.3785,0.0,360.0,neg_amm,not_int,not_lpsm,358000.0,sb,pr,home,1U,11040.0,EXP,587,EXP,25-34,not_inst,88.40782123,central,direct,0,35.0,12.66508168011904
140510,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,336500,3.625,0.007,0.0,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,6000.0,CRIF,531,CIB,25-34,not_inst,73.47161572,south,direct,0,40.0,12.726356399830706
94402,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,256500,3.25,0.5162,0.0,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,,CRIF,839,CIB,45-54,not_inst,95.70895522,south,direct,0,,12.45488784222084
65096,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,556500,3.125,0.0288,275.0,180.0,not_neg,not_int,lpsm,1658000.0,sb,pr,home,1U,98220.0,CRIF,786,CIB,45-54,not_inst,33.56453559,south,direct,0,8.0,13.229424246641315
59121,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,366500,3.875,0.5013,7792.2,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,5940.0,CRIF,559,EXP,35-44,not_inst,72.14566929,south,direct,0,43.0,12.811756528818082
163348,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,116500,,,,360.0,not_neg,not_int,lpsm,,sb,pr,home,1U,2400.0,EQUI,573,EXP,<25,to_inst,,North,direct,1,,11.665655135642039
142826,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,206500,,,,360.0,neg_amm,not_int,not_lpsm,248000.0,sb,pr,home,1U,1260.0,CIB,642,CIB,45-54,to_inst,83.26612903,south,direct,1,49.0,12.238060533986511
95914,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,366500,3.5,-0.1919,0.0,360.0,not_neg,not_int,not_lpsm,728000.0,sb,pr,home,1U,3060.0,CRIF,677,CIB,55-64,not_inst,50.34340659,North,direct,0,49.0,12.811756528818082
53692,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,306500,4.125,0.5393,,240.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,8100.0,CIB,750,CIB,35-44,to_inst,68.41517857,North,direct,0,33.0,12.632976296995821
75289,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,266500,,,,360.0,neg_amm,not_int,not_lpsm,298000.0,sb,pr,home,1U,6840.0,CIB,723,CIB,55-64,to_inst,89.4295302,south,direct,1,37.0,12.493133274926212
97359,2019,cf,Male,pre,type2,p1,l1,nopc,b/c,146500,4.49,1.7669,423.37,360.0,not_neg,not_int,not_lpsm,148000.0,sb,pr,home,1U,2640.0,EXP,667,CIB,25-34,to_inst,98.98648649,North,direct,0,61.0,11.89478753335453
82799,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,696500,3.625,-0.0143,7494.0,360.0,not_neg,not_int,not_lpsm,868000.0,sb,pr,home,1U,14640.0,CRIF,578,CIB,45-54,to_inst,80.24193548,south,direct,0,25.0,13.453824507951147
68261,2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,216500,3.875,0.2084,3825.5,360.0,not_neg,int_only,not_lpsm,268000.0,sb,pr,home,1U,7920.0,CRIF,509,EXP,35-44,to_inst,80.78358209,North,direct,0,54.0,12.285350445351659
55498,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,166500,,,,360.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,2940.0,EQUI,594,EXP,>74,to_inst,,south,direct,1,,12.022756594390605
147518,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,246500,,,,360.0,not_neg,not_int,lpsm,578000.0,sb,pr,home,1U,4080.0,CRIF,764,CIB,55-64,to_inst,42.64705882,south,direct,1,31.0,12.415121329251784
114033,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,146500,3.75,1.0327,3359.0,180.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,6780.0,CIB,589,CIB,35-44,to_inst,77.92553191,North,direct,0,30.0,11.89478753335453
68486,2019,ncf,Male,nopre,type1,p4,l1,nopc,nob/c,746500,3.0,-0.522,0.0,360.0,not_neg,int_only,not_lpsm,1658000.0,sb,pr,home,1U,16320.0,CRIF,654,CIB,35-44,to_inst,45.02412545,south,direct,0,31.0,13.523152235545213
57981,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,356500,3.375,0.3134,6272.35,240.0,not_neg,int_only,not_lpsm,548000.0,sb,pr,home,1U,3720.0,CRIF,864,CIB,35-44,not_inst,65.05474453,south,direct,0,49.0,12.784092323881643
69345,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,436500,3.49,0.7096,0.0,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,8880.0,EXP,896,EXP,25-34,not_inst,97.43303571,south,direct,0,58.0,12.986545945209913
146685,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,246500,4.5,0.143,4750.0,360.0,neg_amm,not_int,not_lpsm,308000.0,sb,pr,home,1U,4680.0,CRIF,835,EXP,>74,to_inst,80.03246753,North,direct,0,44.0,12.415121329251784
41143,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,246500,,,,324.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,4860.0,EQUI,766,EXP,35-44,to_inst,,North,direct,1,,12.415121329251784
169819,2019,,Male,nopre,type1,p3,l1,nopc,nob/c,246500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,6540.0,EQUI,842,EXP,65-74,to_inst,,central,direct,1,,12.415121329251784
56512,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,386500,3.875,0.1897,123.06,360.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,7980.0,CIB,521,EXP,45-54,not_inst,61.54458599,North,direct,0,31.0,12.864889734328388
67043,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,346500,3.875,-0.1391,2784.8,360.0,not_neg,not_int,not_lpsm,588000.0,sb,pr,home,1U,10320.0,CIB,584,EXP,25-34,not_inst,58.92857143,south,direct,0,20.0,12.755640983610817
45920,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,226500,,,,180.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,6480.0,CRIF,774,EXP,65-74,not_inst,63.26815642,south,direct,1,32.0,12.330504638906516
167878,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,376500,3.875,0.4084,8262.5,324.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,5640.0,CIB,651,EXP,45-54,to_inst,78.76569038,south,direct,0,44.0,12.838675982261055
78974,2019,,Joint,nopre,type1,p1,l1,nopc,nob/c,396500,4.99,0.9986,0.0,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,14100.0,CRIF,546,EXP,25-34,not_inst,92.64018692,south,direct,0,44.0,12.890433842121956
56193,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,246500,4.25,0.1981,6729.25,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,6720.0,CIB,699,CIB,55-64,to_inst,55.02232143,south,direct,0,20.0,12.415121329251784
49057,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,296500,3.99,1.0901,6603.27,240.0,not_neg,not_int,not_lpsm,558000.0,sb,ir,home,1U,8880.0,CIB,508,EXP,45-54,to_inst,53.13620072,south,direct,0,45.0,12.599805870095512
80776,2019,cf,Joint,nopre,type2,p3,l2,nopc,b/c,596500,,,,300.0,neg_amm,not_int,not_lpsm,798000.0,sb,pr,home,1U,6840.0,EXP,621,EXP,45-54,to_inst,74.74937343,North,direct,1,39.0,13.298836196964638
46590,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,466500,3.25,0.4475,15687.5,240.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,10020.0,CRIF,720,CIB,35-44,to_inst,70.89665653,south,direct,0,28.0,13.05301544288996
84786,2019,cf,Sex Not Available,nopre,type2,p4,l2,nopc,b/c,656500,3.99,0.6065,0.0,360.0,not_neg,not_int,not_lpsm,768000.0,sb,pr,home,1U,,CIB,854,EXP,35-44,not_inst,85.48177083,south,direct,0,,13.394679495953074
122546,2019,,Female,nopre,type1,p4,l1,nopc,nob/c,246500,4.375,0.685,3666.65,360.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,4260.0,CRIF,693,CIB,45-54,to_inst,51.56903766,North,direct,0,32.0,12.415121329251784
162632,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,706500,3.99,0.6773,8748.65,360.0,not_neg,not_int,not_lpsm,748000.0,sb,pr,home,1U,10800.0,CRIF,794,EXP,25-34,not_inst,94.45187166,North,direct,0,39.0,13.468079896533885
146661,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,126500,4.375,0.9255,3591.41,360.0,not_neg,not_int,not_lpsm,168000.0,sb,ir,home,1U,5100.0,CRIF,526,CIB,35-44,to_inst,75.29761905,south,direct,0,20.0,11.748005492256807
113832,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,156500,3.75,0.2616,4755.88,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,3420.0,CRIF,691,CIB,65-74,to_inst,71.78899083,North,direct,0,37.0,11.960817678718287
139120,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,596500,3.99,0.4045,553.75,360.0,not_neg,not_int,not_lpsm,668000.0,sb,pr,home,1U,8400.0,EXP,643,CIB,35-44,not_inst,89.29640719,North,direct,0,49.0,13.298836196964638
78491,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,216500,3.25,0.3861,6184.24,240.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,4620.0,EXP,573,CIB,35-44,to_inst,54.39698492,North,direct,0,38.0,12.285350445351659
30063,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,686500,3.625,0.1882,6688.89,360.0,not_neg,not_int,not_lpsm,908000.0,sb,pr,home,1U,7140.0,EXP,805,CIB,45-54,not_inst,75.60572687,North,direct,0,49.0,13.439362960853341
44606,2019,cf,Female,nopre,type3,p3,l1,nopc,nob/c,176500,,,,360.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,1920.0,EQUI,806,EXP,65-74,to_inst,,south,direct,1,,12.081081821061819
150877,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,566500,3.99,0.4408,5193.8,360.0,not_neg,not_int,not_lpsm,638000.0,sb,pr,home,1U,10200.0,EXP,780,CIB,55-64,to_inst,88.79310345,south,direct,0,33.0,13.247234124673707
86191,2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,256500,3.25,-0.5323,1125.86,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,,EXP,881,CIB,65-74,to_inst,99.41860465,North,direct,0,,12.45488784222084
144033,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,256500,,,,360.0,not_neg,int_only,not_lpsm,318000.0,sb,pr,home,1U,3900.0,CIB,870,CIB,35-44,not_inst,80.66037736,North,direct,1,27.0,12.45488784222084
34827,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,216500,4.875,0.282,1150.0,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,4740.0,CIB,743,CIB,45-54,to_inst,94.95614035,North,direct,0,48.0,12.285350445351659
152221,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,276500,3.99,0.4499,5067.0,360.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,4680.0,EXP,877,CIB,55-64,to_inst,79.45402299,North,direct,0,20.0,12.529969716574515
147910,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,146500,4.25,0.7654,3625.0,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,2400.0,CIB,863,CIB,65-74,to_inst,67.20183486,south,direct,0,37.0,11.89478753335453
116078,2019,ncf,Male,nopre,type1,p1,l1,nopc,nob/c,546500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,8640.0,EQUI,857,EXP,65-74,to_inst,,North,direct,1,,13.211291416423222
129197,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,156500,4.25,0.4894,4050.14,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,2520.0,CRIF,563,EXP,45-54,to_inst,75.24038462,south,direct,0,24.0,11.960817678718287
96174,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,506500,4.25,0.5502,4555.0,360.0,not_neg,not_int,not_lpsm,728000.0,sb,pr,home,1U,9660.0,CRIF,614,EXP,35-44,to_inst,69.57417582,south,direct,0,27.0,13.135281577002589
154814,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,276500,4.375,1.502,4352.75,180.0,not_neg,not_int,not_lpsm,878000.0,sb,ir,home,1U,3300.0,CRIF,794,CIB,45-54,to_inst,31.49202733,south,direct,0,5.0,12.529969716574515
84101,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,176500,4.75,0.6076,3570.69,360.0,neg_amm,not_int,not_lpsm,218000.0,sb,pr,home,1U,2280.0,EXP,883,CIB,55-64,to_inst,80.96330275,central,direct,0,44.0,12.081081821061819
115511,2019,cf,Joint,nopre,type2,p1,l2,nopc,b/c,336500,3.99,0.967,0.0,360.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,5640.0,CRIF,570,EXP,35-44,not_inst,96.6954023,North,direct,0,43.0,12.726356399830706
76903,2019,ncf,Joint,nopre,type1,p3,l2,opc,nob/c,346500,4.5,0.222,,360.0,not_neg,int_only,not_lpsm,858000.0,sb,pr,home,1U,6840.0,CIB,669,EXP,65-74,to_inst,40.38461538,North,direct,0,49.0,12.755640983610817
63023,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,466500,,,,360.0,not_neg,not_int,not_lpsm,568000.0,sb,pr,home,1U,4080.0,CIB,853,CIB,65-74,to_inst,82.13028169,south,direct,1,55.0,13.05301544288996
35128,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,226500,3.625,0.3711,1490.85,120.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,7860.0,CRIF,866,EXP,55-64,not_inst,67.01183432,North,direct,0,44.0,12.330504638906516
52279,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,176500,3.5,0.5177,1965.82,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,2280.0,CRIF,553,CIB,35-44,to_inst,80.96330275,central,direct,0,53.0,12.081081821061819
52124,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,396500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,5820.0,EQUI,546,EXP,65-74,to_inst,,south,direct,1,,12.890433842121956
58630,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,456500,3.625,-0.1074,1432.5,360.0,not_neg,int_only,not_lpsm,1178000.0,sb,pr,home,1U,8580.0,CIB,552,CIB,55-64,to_inst,38.75212224,south,direct,0,28.0,13.031346169595265
108770,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,426500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3600.0,EQUI,688,EXP,65-74,to_inst,,North,direct,1,,12.963369990577007
48596,2019,cf,Joint,nopre,type2,p3,l1,nopc,b/c,396500,3.75,0.3345,9877.63,360.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,10980.0,CIB,596,EXP,35-44,to_inst,84.72222222,North,direct,0,20.0,12.890433842121956
98002,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,616500,3.99,0.5699,1873.15,360.0,not_neg,not_int,not_lpsm,648000.0,sb,pr,home,1U,10320.0,EXP,603,CIB,35-44,not_inst,95.13888889,North,direct,0,43.0,13.331815223645236
34629,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,206500,3.99,0.456,4837.5,324.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,7620.0,CIB,597,EXP,55-64,to_inst,62.95731707,North,direct,0,22.0,12.238060533986511
168236,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,406500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,7320.0,EQUI,542,EXP,65-74,to_inst,,south,direct,1,,12.915341667991576
135754,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,306500,2.75,-0.9042,3684.21,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,,CIB,602,CIB,65-74,to_inst,81.08465608,south,direct,0,,12.632976296995821
41319,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,206500,3.99,0.1056,5747.8,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,3600.0,CRIF,701,EXP,>74,to_inst,47.14611872,south,direct,0,41.0,12.238060533986511
63558,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,416500,4.375,0.264,0.0,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,7020.0,EXP,504,EXP,25-34,not_inst,74.64157706,south,direct,0,30.0,12.939644141546536
171952,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,206500,,,,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,3720.0,EXP,557,CIB,25-34,to_inst,56.11413043,south,direct,1,49.0,12.238060533986511
55937,2019,ncf,Female,nopre,type1,p4,l1,nopc,nob/c,1436500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,75420.0,EQUI,861,EXP,45-54,not_inst,,North,direct,1,,14.177720853537682
102031,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,726500,3.75,0.6669,10331.56,240.0,not_neg,not_int,not_lpsm,1058000.0,sb,pr,home,1U,16140.0,EXP,528,EXP,55-64,to_inst,68.66729679,south,direct,0,42.0,13.495995138454019
125899,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,286500,3.5,0.3672,9068.25,300.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,4920.0,EXP,661,EXP,35-44,to_inst,84.76331361,south,direct,0,23.0,12.565497305532237
